Id,Gloss,start_ms,end_ms,EAF,Participant,Signer,SourceVideo,SampleVideo
15100,BOOM-5HAND,130513,130605,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15100.mp4
15102,WG-3,132020,132210,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15102.mp4
15103,HOND-A,132264,132475,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15103.mp4
15107,JONGEN-A,135460,135795,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15107.mp4
15108,ZOEKEN-A,135839,136087,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15108.mp4
15112,IN-B,137522,137972,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15112.mp4
15113,IN-B,138386,138478,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15113.mp4
15115,HUIS-B,139185,139411,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15115.mp4
15116,ONDER-BHANDEN,139556,139743,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15116.mp4
15119,IN-A,141520,141876,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15119.mp4
15120,WG,142045,142205,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15120.mp4
15121,JONGEN-A,142605,142788,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15121.mp4
15122,ROEPEN-A,142867,143300,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15122.mp4
15123,WAAR-A,143475,143729,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15123.mp4
15124,KIKKER-A,143883,144157,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15124.mp4
15125,KIKKER-B,144331,144510,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15125.mp4
15126,ROEPEN-A,144593,146101,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15126.mp4
15127,WG-3,146868,147262,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15127.mp4
15128,HOND-A,147315,147539,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15128.mp4
15129,ROEPEN-A,147565,148037,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15129.mp4
15131,ALLEMAAL-A,148931,149241,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15131.mp4
15132,ROEPEN-A,149271,149781,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15132.mp4
15137,JONGEN-A,152866,152981,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15137.mp4
15140,HE-A,154691,154998,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15140.mp4
15141,HE-A,155196,155362,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15141.mp4
15142,GEEN-A,155545,155756,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15142.mp4
15143,VINDEN-A,155865,156289,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15143.mp4
15144,KIKKER-A,156336,156692,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15144.mp4
15146,NAAR-A,157581,158090,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15146.mp4
15147,NOG-A,158180,158297,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15147.mp4
15148,NAAR-A,158402,158607,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15148.mp4
15150,BOS-A,159101,159416,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15150.mp4
15151,SWEEP,159746,160160,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15151.mp4
15153,WG,161198,161554,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15153.mp4
15154,NAAR-A,161651,162022,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15154.mp4
15155,BOS-A,162315,162622,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15155.mp4
15157,HEBBEN-A,163258,163442,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15157.mp4
15159,IN-A,164232,164622,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15159.mp4
15160,HEBBEN-A,164778,165040,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15160.mp4
15161,JONGEN-A,165122,165261,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15161.mp4
15163,NAAR-A ,166259,166587,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15163.mp4
15164,ROEPEN-A,166892,167442,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15164.mp4
15165,WAAR-A,167493,167676,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15165.mp4
15166,KIKKER-A,167731,168338,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15166.mp4
15171,JONGEN-A,173532,173641,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15171.mp4
15174,OOK-A,176378,176719,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15174.mp4
15175,HOND-A,176978,177083,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15175.mp4
15177,OP-A,177729,178008,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15177.mp4
15178,WG-3,178043,178401,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15178.mp4
15181,WG-3,179904,179983,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15181.mp4
15186,KOMEN-A,183640,183858,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15186.mp4
15187,OP-A,184297,184501,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15187.mp4
15188,HOND-A,184770,184874,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15188.mp4
15191,NAAR-A,186376,186713,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15191.mp4
15192,WG-3,186740,186806,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15192.mp4
15193,HOND-A,186841,186997,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15193.mp4
15195,WG-3,187473,187859,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15195.mp4
15198,OP-A,189140,189328,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15198.mp4
15199,WG-3,189411,189543,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15199.mp4
15200,JONGEN-A,189620,189991,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15200.mp4
15201,NAAR-A,190157,190472,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15201.mp4
15202,JONGEN-A,191007,191041,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15202.mp4
15203,WEGLOPEN-A,191058,191435,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15203.mp4
15204,NAAR-A,191542,191832,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15204.mp4
15207,OP-A,194538,194802,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15207.mp4
15210,KLEIN-C,197195,197396,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15210.mp4
15213,HOND-A,200579,200937,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15213.mp4
15215,WG-3,201852,202058,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15215.mp4
15216,JONGEN-A,202456,202622,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15216.mp4
15217,ROEPEN-A,202660,203715,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15217.mp4
15219,WILLEN-A,205568,205919,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15219.mp4
15221,WILLEN-A,207575,207807,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15221.mp4
15229,ROEPEN-A,213140,214200,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15229.mp4
15230,TOEVALLIG-A,214241,214621,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15230.mp4
15232,HERT-B,215381,216749,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15232.mp4
15233,HERT-B,217525,217870,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15233.mp4
15234,HEBBEN-A,217927,218270,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15234.mp4
15235,OOK-A,218349,218556,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15235.mp4
15237,WG-3,219925,220119,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15237.mp4
15238,JONGEN-A,220198,220537,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15238.mp4
15240,JONGEN-A,221178,221404,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15240.mp4
15241,ZIEN-B,221521,221736,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15241.mp4
15242,NIET-A,221815,222103,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15242.mp4
15243,HERT-B,222238,223112,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15243.mp4
15244,WG-3,223594,223875,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15244.mp4
15245,ZIEN-B,224004,224181,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15245.mp4
15246,NIET-A,224205,224380,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15246.mp4
15247,WG-3,224490,224757,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15247.mp4
15250,ROEPEN-A,227053,227330,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15250.mp4
15251,WAAR-A,227368,227728,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15251.mp4
15252,KIKKER-A,227774,228422,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15252.mp4
15254,VERDWIJNEN-A,229410,229872,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15254.mp4
15255,WEGLOPEN-A,230148,230404,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15255.mp4
15257,WAAR-A,231150,231897,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15257.mp4
15258,HERT-B,232199,232574,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15258.mp4
15260,JONGEN-A,233644,233780,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15260.mp4
15261,VALLEN-A,233876,234473,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15261.mp4
15262,OP-A,234515,234971,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15262.mp4
15263,HERT-B,235227,235463,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15263.mp4
15265,JONGEN-A,236675,236899,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15265.mp4
15267,OP-A ,237492,237903,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15267.mp4
15268,DAN-A,238181,238251,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15268.mp4
15269,JONGEN-A,238258,238348,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15269.mp4
15272,OP-A,240057,240206,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15272.mp4
15273,HERT-B,240360,241121,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15273.mp4
15274,DAN-A,241883,241972,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15274.mp4
15275,HERT-B,242029,242185,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15275.mp4
15277,OOK-A,243105,243992,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15277.mp4
15279,HOND-A,247635,247720,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15279.mp4
15280,OOK-A,247737,247869,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15280.mp4
15281,MEE-A,247886,248246,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15281.mp4
15283,JONGEN-A,249846,249995,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15283.mp4
15284,OP-A,250086,250423,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15284.mp4
15285,HERT-B,250628,250873,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15285.mp4
15289,JONGEN-A,252622,252795,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15289.mp4
15292,DAN-A,255622,255773,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15292.mp4
15294,OP-A,257477,257690,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15294.mp4
15296,WATER-1HAND,259153,259502,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15296.mp4
15299,HOND-A,261592,261876,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15299.mp4
15300,OOK-A,261935,262134,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15300.mp4
15301,MEE-A,262195,262436,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15301.mp4
15303,OP-A,263547,263739,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15303.mp4
15305,AF-A,264984,265596,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15305.mp4
15306,WG-3,265843,265975,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15306.mp4
15307,JONGEN-A,266023,266839,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15307.mp4
15308,EN-A,266952,267172,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15308.mp4
15311,HOND-A,267942,268283,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15311.mp4
15313,ZITTEN-A,269148,269506,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15313.mp4
15314,WATER-1HAND,269608,269698,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15314.mp4
15315,SWEEP,269737,270509,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15315.mp4
15316,HOREN-A,273214,274415,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15316.mp4
15319,HOND-A,275613,275963,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15319.mp4
15322,WG-1,276615,276767,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15322.mp4
15323,HOREN-A,276792,277110,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15323.mp4
15324,IETS-A,277139,277707,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15324.mp4
15325,WAT-A,279607,279950,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15325.mp4
15327,DOOD-BOPBHAND,280805,281347,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15327.mp4
15328,BOOM-5HAND,281398,281745,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15328.mp4
15330,BOOM-5HAND,283545,283961,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15330.mp4
15340,WG-3,291700,292165,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15340.mp4
15341,VINDEN-A,292189,292683,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15341.mp4
15342,AF-A,292713,292926,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15342.mp4
15343,KIKKER-A,293293,294609,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15343.mp4
15345,JONGEN-A,295436,295888,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15345.mp4
15346,VAN-1,296024,296611,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15346.mp4
15349,VROUW-B,298112,298669,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15349.mp4
15350,KIKKER-A,298710,299206,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15350.mp4
15353,KIKKER-A,301660,302198,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15353.mp4
15354,MAN-B0WANG,302390,302616,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15354.mp4
15355,VROUW-B,302626,302846,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15355.mp4
15357,WG-3,304590,304907,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15357.mp4
15358,JONGEN-A,305025,305285,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15358.mp4
15360,HOND-A,306121,306345,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15360.mp4
15361,OOK-A,306389,306592,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15361.mp4
15363,NOG-A ,307860,308193,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15363.mp4
15364,KOMEN-A,308274,308658,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15364.mp4
15367,KIKKER-A,310436,310931,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15367.mp4
15371,JONGEN-A,313325,313758,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15371.mp4
15373,KIKKER-A,315447,315894,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15373.mp4
15374,ZEGGEN-A,315935,316515,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15374.mp4
15375,WG-2,316756,316911,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15375.mp4
15378,C_ 1,317545,317744,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15378.mp4
15379,WG-6,317828,318101,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15379.mp4
15382,MEE-A,318764,319039,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15382.mp4
15383,VAN-2,319101,319270,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15383.mp4
15384,HUIS-B,319300,320008,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15384.mp4
15385,JONGEN-A,320684,320863,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15385.mp4
15387,HOND-A,321376,321732,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15387.mp4
15390,NAAR-A,323912,324276,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15390.mp4
15392,HOND-A,325287,325852,CVGT_06/CVGT_0604.eaf,i011,i2,CVGT_06/CVGT_0604_i011.mp4,CVGT_0604.eaf_15392.mp4
