Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
19263,MAAR-A,167373,167497,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19263.mp4,train
19266,WAT-A,168183,168310,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19266.mp4,train
19268,NIETS-A,168642,168952,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19268.mp4,train
19270,NIETS-A,169331,169627,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19270.mp4,train
19272,ALLEMAAL-A,170230,170462,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19272.mp4,train
19276,WG-1,173730,173790,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19276.mp4,train
19277,KOMEN-A,173810,173983,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19277.mp4,train
19278,AF-A,174016,174172,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19278.mp4,train
19279,WG-1,174223,174325,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19279.mp4,train
19281,BINNEN-A,174677,174830,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19281.mp4,train
19283,WG-1,175109,175239,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19283.mp4,train
19284,ALLEMAAL-A,175265,175385,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19284.mp4,train
19286,ALLEMAAL-A,175667,175770,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19286.mp4,train
19289,JUIST-A,178157,178448,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19289.mp4,train
19293,GEWOON-A,179514,179689,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19293.mp4,train
19295,MAAR-A,179858,180191,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19295.mp4,train
19296,WG-1,180248,180375,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19296.mp4,train
19297,ALTIJD-A,180396,180531,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19297.mp4,train
19298,EERST-A,180546,180664,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19298.mp4,train
19301,WG-1,181093,181261,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19301.mp4,train
19302,BEGRIJPEN-A,181971,182179,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19302.mp4,train
19304,WG-3,182906,183015,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19304.mp4,train
19306,WG-3,183331,183530,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19306.mp4,train
19309,WG,184900,185075,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19309.mp4,train
19312,WG-1,185598,185666,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19312.mp4,train
19315,JA-A,189041,189096,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19315.mp4,train
19316,GEEN-A,189431,189620,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19316.mp4,train
19322,VERWIJZEN-A,194466,194765,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19322.mp4,train
19323,WG-3,194792,194924,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19323.mp4,train
19325,VOORBEELD-C,195331,195465,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19325.mp4,train
19329,WG-1,196268,196303,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19329.mp4,train
19332,WG-1,197470,197631,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19332.mp4,train
19334,WG-1,197957,198050,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19334.mp4,train
19335,WG-3,198221,198291,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19335.mp4,train
19339,GOED-B,199086,199325,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19339.mp4,train
19340,VERTREKKEN-A,199367,199498,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19340.mp4,train
19342,AANKOMEN-A,199919,200068,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19342.mp4,train
19343,GOED-B,200086,200489,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19343.mp4,train
19345,RUSTEN-A,201310,201516,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19345.mp4,train
19347,AF-A,202046,202163,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19347.mp4,train
19349,WG-1,203561,203684,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19349.mp4,train
19350,GOED-B,204383,204588,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19350.mp4,train
19352,AVOND-D,204935,205108,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19352.mp4,train
19353,ECHT-A,205441,205549,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19353.mp4,train
19354,NU-C,205635,205755,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19354.mp4,train
19355,GEEN-A,205824,205886,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19355.mp4,train
19357,WG-1,206145,206789,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19357.mp4,train
19358,NOG-A ,206860,207177,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19358.mp4,train
19359,DAN-A,207219,207397,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19359.mp4,train
19360,NOG-A ,207432,207534,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19360.mp4,train
19362,ETEN-A,207836,208108,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19362.mp4,train
19363,BEETJE-A,208228,208374,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19363.mp4,train
19365,AF-A,208960,209179,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19365.mp4,train
19368,DAN-A,210744,210811,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19368.mp4,train
19371,DAN-A,212243,212395,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19371.mp4,train
19372,TERUG-A,212579,213103,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19372.mp4,train
19374,WG-2,213301,213381,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19374.mp4,train
19376,SLAPEN-A,214128,214204,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19376.mp4,train
19377,WAKKER-A,214271,214644,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19377.mp4,train
19379,BELGIË-A,215430,215607,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19379.mp4,train
19382,MEE-A,215926,216076,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19382.mp4,train
19383,KIJKEN-B,216097,216364,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19383.mp4,train
19384,ECHT-A,221833,222063,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19384.mp4,train
19385,KIJKEN-A,222112,222272,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19385.mp4,train
19389,WG-2,224645,224773,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19389.mp4,train
19390,WG-1,224932,225114,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19390.mp4,train
19394,AUTO-RIJDEN-A,230519,230726,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19394.mp4,train
19395,JA-A,230765,230925,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19395.mp4,train
19396,ECHT-A,230976,231111,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19396.mp4,train
19397,WG-1,231202,231271,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19397.mp4,train
19400,WG-3,231594,231902,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19400.mp4,train
19401,WG-3,232040,232285,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19401.mp4,train
19403,WG-3,232557,232721,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19403.mp4,train
19404,C_ 3,232755,232954,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19404.mp4,train
19406,WIE-A,233370,233536,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19406.mp4,train
19410,WAT-A,234172,236591,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19410.mp4,train
19412,MAAR-A,253352,253470,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19412.mp4,train
19413,PROBLEEM-A,253639,253854,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19413.mp4,train
19414,WG-1,253895,254013,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19414.mp4,train
19415,WG-3,254109,254423,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19415.mp4,train
19417,GOED-A,254599,254734,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19417.mp4,train
19418,ANDERS-A,254756,255005,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19418.mp4,train
19420,WG-3,255278,255326,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19420.mp4,train
19421,GOED-A,255340,255443,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19421.mp4,train
19422,WILLEN-B,255500,255701,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19422.mp4,train
19423,WG-1,255818,255908,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19423.mp4,train
19424,MAAR-A,255965,256341,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19424.mp4,train
19425,ZONDAG-A,256373,256594,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19425.mp4,train
19426,VOETBAL-A,256624,256838,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19426.mp4,train
19428,OOK-A,298590,298803,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19428.mp4,train
19429,NIET-C,298843,299102,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19429.mp4,train
19430,DOOR-B,299125,299330,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19430.mp4,train
19431,WG-3,299357,299438,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19431.mp4,train
19432,MEISJE-C,299461,299664,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19432.mp4,train
19433,WG-3,299679,299807,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19433.mp4,train
19434,DOOR-B,299825,300043,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19434.mp4,train
19435,WG-1,300061,300268,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19435.mp4,train
19436,WG-3,300325,300506,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19436.mp4,train
19437,MEISJE-C,300713,300911,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19437.mp4,train
19438,WG-3,300932,300978,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19438.mp4,train
19439,MAAR-A,300995,301039,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19439.mp4,train
19440,WAT-A,301052,301157,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19440.mp4,train
19441,WG-3,301175,301323,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19441.mp4,train
19442,GOED-A,301382,301519,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19442.mp4,train
19443,WG-3,301556,301730,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19443.mp4,train
19445,WAT-A,302240,302412,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19445.mp4,train
19446,WG-3,302532,303114,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19446.mp4,train
19448,C_ 1,304268,304474,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19448.mp4,train
19449,WG-1,304488,304563,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19449.mp4,train
19453,WG-3,305999,306536,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19453.mp4,train
19454,WG-1,306773,306965,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19454.mp4,train
19455,WETEN-A,307101,307387,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19455.mp4,train
19456,WG-3,307422,307586,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19456.mp4,train
19457,PERSOON-A,307634,308026,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19457.mp4,train
19459,WG-3,308625,308690,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19459.mp4,train
19460,VEEL-C,308724,308908,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19460.mp4,train
19464,VEEL-C,310136,310287,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19464.mp4,train
19465,WG-3,310305,310436,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19465.mp4,train
19466,ECHT-A ,311151,311294,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19466.mp4,train
19468,WG-3,311808,311951,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19468.mp4,train
19470,KUNNEN-A,312425,312543,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19470.mp4,train
19474,WG-3,314373,315022,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19474.mp4,train
19478,MOETEN-A,315913,316077,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19478.mp4,train
19481,MOETEN-A,316776,317009,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19481.mp4,train
19483,DENKEN-A,322690,322938,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19483.mp4,train
19484,WG-1,323027,323130,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19484.mp4,train
19485,NU-C,323301,323488,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19485.mp4,train
19486,WG-1,323674,323790,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19486.mp4,train
19489,WG-1,324650,324752,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19489.mp4,train
19490,ZIEN-B,325363,325565,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19490.mp4,train
19493,LAATSTE-B,326055,326295,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19493.mp4,train
19496,WG-1,327058,327176,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19496.mp4,train
19498,KUNNEN-A,329515,329622,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19498.mp4,train
19499,VINDEN-C,329684,329816,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19499.mp4,train
19502,WG-1,332670,332727,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19502.mp4,train
19503,OOK-A,333111,333256,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19503.mp4,train
19506,OOK-A,333874,334057,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19506.mp4,train
19508,OOK-A,334569,334675,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19508.mp4,train
19510,HEBBEN-A,335051,335169,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19510.mp4,train
19511,GELD-A,335213,335352,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19511.mp4,train
19513,NU-C,336185,336326,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19513.mp4,train
19514,KUNNEN-NIET-A,336371,336472,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19514.mp4,train
19515,ZEGGEN-A,336498,336729,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19515.mp4,train
19516,WG-1,336810,336874,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19516.mp4,train
19518,OOK-A,337085,337279,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19518.mp4,train
19519,PROBLEEM-A,337298,337491,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19519.mp4,train
19520,WG-1,337510,337604,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19520.mp4,train
19521,OOK-A,337667,337829,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19521.mp4,train
19522,WERKEN-A,337848,338125,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19522.mp4,train
19523,WAT-A,338147,338318,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19523.mp4,train
19524,WG-1,338336,338483,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19524.mp4,train
19526,PROBLEEM-A,338746,338881,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19526.mp4,train
19528,MAAR-A,340911,341001,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19528.mp4,train
19531,BEGINNEN-A,341744,341992,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19531.mp4,train
19532,AF-A,342028,342115,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19532.mp4,train
19533,WG-1,342137,342275,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19533.mp4,train
19535,LAATSTE-B,342642,342825,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19535.mp4,train
19537,AF-A,343076,343159,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19537.mp4,train
19538,BEGINNEN-A,343180,343376,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19538.mp4,train
19539,ECHT-A ,343395,343599,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19539.mp4,train
19540,AF-A,343678,343782,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19540.mp4,train
19541,C_ 1,343803,343875,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19541.mp4,train
19543,ECHT-A ,344368,344511,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19543.mp4,train
19544,AF-A,344609,344714,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19544.mp4,train
19545,WG-1,344761,344862,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19545.mp4,train
19546,TEGEN-A,345022,345153,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19546.mp4,train
19548,OF-A,345611,345662,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19548.mp4,train
19549,IETS-B,345721,345877,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19549.mp4,train
19550,ECHT-A ,345978,346254,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19550.mp4,train
19553,DENKEN-IK-A,347303,347582,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19553.mp4,train
19554,ONGEVEER-A,347720,347834,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19554.mp4,train
19555,C_ 10,347864,348528,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19555.mp4,train
19557,BEGINNEN-A,348995,349182,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19557.mp4,train
19559,AF-A,349491,349601,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19559.mp4,train
19560,WG-1,349619,349796,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19560.mp4,train
19562,C_ 10,350882,351059,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19562.mp4,train
19564,TOT-A,352749,352967,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19564.mp4,train
19568,BIJNA-DUIM,357112,357265,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19568.mp4,train
19570,JA-A,357532,357732,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19570.mp4,train
19572,C_ 1,360376,360740,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19572.mp4,train
19575,NIET-C,361313,361490,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19575.mp4,train
19576,ERG-A,361505,361763,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19576.mp4,train
19577,ECHT-A,361790,362006,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19577.mp4,train
19579,RUSTEN-A,362575,362824,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19579.mp4,train
19580,ALTIJD-A,362841,362973,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19580.mp4,train
19584,ONGEVEER-A,364327,364444,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19584.mp4,train
19587,ECHT-A ,365057,365449,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19587.mp4,train
19588,GOED-A,365498,365743,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19588.mp4,train
19589,RUSTEN-A,365826,366293,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19589.mp4,train
19591,ALTIJD-A,370762,370875,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19591.mp4,train
19593,C_ 1,371241,371378,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19593.mp4,train
19596,JUIST-A,372032,372170,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19596.mp4,train
19597,WG-3,372292,372444,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19597.mp4,train
19598,AF-A,372586,372801,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19598.mp4,train
19601,WETEN-A,373511,373683,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19601.mp4,train
19602,AF-A,373698,373846,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19602.mp4,train
19603,ONGEVEER-A,373904,373992,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19603.mp4,train
19607,ECHT-A ,375014,375161,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19607.mp4,train
19608,AF-A,375247,375452,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19608.mp4,train
19609,WG-3,375624,375856,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19609.mp4,train
19611,ZIEN-B,376617,376825,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19611.mp4,train
19612,WIE-A,376868,376957,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19612.mp4,train
19615,DAN-A,377951,378114,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19615.mp4,train
19619,KIJKEN-B,379206,379719,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19619.mp4,train
19620,VERWIJZEN-A,379748,379963,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19620.mp4,train
19621,WG-3,380025,380113,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19621.mp4,train
19624,JA-A,382302,382563,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19624.mp4,train
19628,MEER-A,384340,384637,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19628.mp4,train
19629,ALLEMAAL-A,384657,384802,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19629.mp4,train
19630,C_ 1,385319,385555,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19630.mp4,train
19634,C_ 1,386174,386381,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19634.mp4,train
19637,WG-1,411160,411303,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19637.mp4,train
19639,VAN-3,411564,411733,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19639.mp4,train
19641,GOED-B,412251,412585,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19641.mp4,train
19643,GOED-B,421167,421280,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19643.mp4,train
19645,AF-A,421717,421861,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19645.mp4,train
19646,WG-3,421965,422167,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19646.mp4,train
19647,JA-A,422220,422365,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19647.mp4,train
19648,GOED-B,422418,422736,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19648.mp4,train
19651,ZELFDE-A,423483,423676,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19651.mp4,train
19652,WG-1,423733,424027,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19652.mp4,train
19654,WG-1,424462,424586,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19654.mp4,train
19660,WG-3,426295,426355,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19660.mp4,train
19663,NU-C,427442,427569,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19663.mp4,train
19665,NU-C,427871,427951,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19665.mp4,train
19668,WAT-A,428655,428773,i013,CVGT_07/CVGT_0713_i013.mp4,CVGT_0713.eaf_19668.mp4,train
