Id,Gloss,start_ms,end_ms,EAF,Participant,SourceVideo,SampleVideo
1366,COLEGIO,89621,89814,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1366.mp4
1367,VALENCIA,89880,90134,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1367.mp4
1368,YA,90283,90397,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1368.mp4
1370,IX1,90821,90863,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1370.mp4
1371,APRENDER,90925,91713,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1371.mp4
1372,IGUAL,91733,91834,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1372.mp4
1375,RAPIDO,93239,93315,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1375.mp4
1376,ENTENDER,93484,93648,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1376.mp4
1378,COSAS,94132,94628,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1378.mp4
1379,RAPIDO,94633,94680,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1379.mp4
1380,MONJA,94763,95037,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1380.mp4
1385,AÑO ,97359,97503,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1385.mp4
1393,DESPLAZAR,100396,100742,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1393.mp4
1394,CAMPO,100930,101105,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1394.mp4
1399,IGUAL,102626,102710,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1399.mp4
1402,IX1,103671,103703,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1402.mp4
1403,MARCHAR ,103758,103985,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1403.mp4
1407,IX1,105491,105528,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1407.mp4
1408,PACIENCIA,105779,106370,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1408.mp4
1409,MUJER,106720,106831,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1409.mp4
1410,TODO,106841,107087,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1410.mp4
1411,IGUAL-O,107286,107417,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1411.mp4
1412,MUCHO,107507,107702,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1412.mp4
1413,AMIGO,107772,108014,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1413.mp4
1414,TODO,108053,108333,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1414.mp4
1415,IGUAL-O,108542,108762,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1415.mp4
1416,UNO,109105,109164,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1416.mp4
1417,NO,109182,109257,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1417.mp4
1418,TODO,109305,109582,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1418.mp4
1420,PASADO,110299,110592,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1420.mp4
1421,PROBLEMA,111038,111473,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1421.mp4
1422,DINERO,111556,111658,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1422.mp4
1423,DESPLAZAR,111787,112065,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1423.mp4
1424,IX1,112099,112131,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1424.mp4
1427,AÑO ,113070,113162,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1427.mp4
1428,QUINCE ,113169,113485,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1428.mp4
1429,IX1,113678,113712,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1429.mp4
1431,FALTA,113943,114195,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1431.mp4
1433,QUERER,114540,114972,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1433.mp4
1434,APRENDER,115024,115553,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1434.mp4
1437,ENTENDER-rep,116327,117333,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1437.mp4
1438,PENSAR,117620,117813,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1438.mp4
1439,EXPLICAR,117817,118089,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1439.mp4
1440,SIGNAR,118100,118460,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1440.mp4
1441,HABER-NO,118471,118869,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1441.mp4
1443,3OBLIGAR1,119352,119562,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1443.mp4
1446,IX1,120649,120681,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1446.mp4
1447,SIGNAR,120688,121501,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1447.mp4
1450,SIGNAR,122118,122302,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1450.mp4
1454,PROHIBIR,124310,124623,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1454.mp4
1455,HABLAR,124750,125026,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1455.mp4
1457,IGUAL,125412,125466,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1457.mp4
1459,IX1,126473,126547,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1459.mp4
1463,IX1,128002,128061,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1463.mp4
1464,COLEGIO,128167,128396,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1464.mp4
1465,FALTA,128446,128644,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1465.mp4
1467,MONJA,129167,129356,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1467.mp4
1468,DECIR,129372,129461,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1468.mp4
1471,AÑO ,129863,129987,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1471.mp4
1476,PADRE-2,131357,131701,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1476.mp4
1477,NO,131705,131768,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1477.mp4
1479,COLEGIO,132296,132565,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1479.mp4
1480,FIN,132580,132641,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1480.mp4
1482,IX1,133368,133533,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1482.mp4
1484,IX1,134617,134690,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1484.mp4
1485,"PU: ""no puede hacer nada""",134873,134966,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1485.mp4
1486,CULTIVAR,135157,135327,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1486.mp4
1488,AVANZAR,136337,136705,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1488.mp4
1489,IX1 ,136833,136888,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1489.mp4
1490,HERMANO,136918,137199,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1490.mp4
1492,UNO,137844,137922,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1492.mp4
1493,VIVIR,138300,138574,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1493.mp4
1495,ALZIRA,139070,139248,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1495.mp4
1496,IXloc,139394,139528,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1496.mp4
1501,CASARSE,140628,140909,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1501.mp4
1502,ALZIRA,141009,141088,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1502.mp4
1504,IX1,141417,141486,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1504.mp4
1506,ALZIRA,142348,142405,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1506.mp4
1507,IXloc ,142411,142459,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1507.mp4
1508,VIVIR,142643,142927,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1508.mp4
1509,GUSTAR,142939,143423,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1509.mp4
1510,PADRE-2,143592,143821,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1510.mp4
1511,NO,143956,143984,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1511.mp4
1512,CAMPO,144047,144263,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1512.mp4
1513,TRABAJAR-C,144342,144467,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1513.mp4
1514,CULTIVAR,144507,144751,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1514.mp4
1515,PACIENCIA,145016,145391,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1515.mp4
1516,CULTIVAR,146011,146076,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1516.mp4
1517,TRABAJAR,146083,146622,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1517.mp4
1518,CERDO,147073,147174,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1518.mp4
1520,YA,147787,147869,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1520.mp4
1521,CAMPO,147910,148076,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1521.mp4
1523,IX1,148834,148954,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1523.mp4
1525,IGUAL,149665,149826,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1525.mp4
1526,IX1,150093,150145,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1526.mp4
1528,LIBRO-REVISTA,150493,150964,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1528.mp4
1529,IGUAL,151300,151433,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1529.mp4
1534,HERMANA,156428,156836,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1534.mp4
1536,IX1,157533,157619,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1536.mp4
1537,LEER,157628,158511,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1537.mp4
1538,IGUAL,158853,159128,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1538.mp4
1539,CAMPO,159534,159698,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1539.mp4
1540,PADRE-2,159808,160045,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1540.mp4
1541,IR,160332,160546,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1541.mp4
1542,CAMPO,160550,160827,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1542.mp4
1543,IX1,160981,161063,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1543.mp4
1545,PADRE-2,162979,163204,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1545.mp4
1547,NO,163497,163630,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1547.mp4
1548,CUIDAR,163651,164183,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1548.mp4
1549,CERDO,164248,164424,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1549.mp4
1554,IX1,166089,166141,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1554.mp4
1555,SI,166143,166151,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1555.mp4
1559,CUIDAR,167075,167295,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1559.mp4
1560,LEER,167528,168081,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1560.mp4
1561,IXloc,168090,168153,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1561.mp4
1566,IX1,169453,169485,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1566.mp4
1568,YA-VEO,170541,170686,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1568.mp4
1569,IGUAL,170727,170774,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1569.mp4
1571,DECIR,171392,171698,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1571.mp4
1572,IX1,171724,171748,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1572.mp4
1573,IXloc ,172055,172124,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1573.mp4
1574,DECIR,172145,172298,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1574.mp4
1576,YA-VEO,172822,173088,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1576.mp4
1577,IX1,173099,173166,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1577.mp4
1581,IX1,173980,174015,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1581.mp4
1587,IX1,176576,176611,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1587.mp4
1588,LEER,176646,176847,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1588.mp4
1589,CAMPO,177044,177150,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1589.mp4
1590,MARCHAR ,177529,177755,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1590.mp4
1591,CAMPO,177760,177955,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1591.mp4
1592,MARCHAR ,178190,178387,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1592.mp4
1597,IX1,180460,180505,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1597.mp4
1598,LEER,180715,181189,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1598.mp4
1600,IX1,181727,181781,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1600.mp4
1601,GUSTAR,181795,182253,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1601.mp4
1602,AÑO,182348,182538,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1602.mp4
1603,AVANZAR,182562,183384,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1603.mp4
1605,MONJA,184070,184468,EAF/T2.4-LSE-F13-2-20171003-5.eaf,F13,T2.4-LSE-F13-2-20171003-5.MP4,T2.4-LSE-F13-2-20171003-5.eaf_1605.mp4
